,comment,sentiment
6224,이거진짜 돈도벌고 범죄자들도 잡고 꿩먹고 알먹고 이야 머리개좋아 ㅋㅋ <br>Fbi 이거 기획한사람 ㅡㅡ겁나 진급했겠다 ㅋㅋ,
6225,마약류도 수십톤이긴 하지만..<br>현금 압수가 536억..<br>김제 마늘밭 110억원은<br>정말 큰 돈이었구나,
6226,?? : 함정수사는 인권침해입니다 범죄자 인권 보호해야 합니다,
6227,"※회개의합당한열매를 맺으십시요. 주님께서 오시고 계십니다. 예수님을 구세주로 영접하고  성령으로써 거듭나서 죄의 악한기질과 죄의성질들을 버리고 &#39;개과천선&#39; 하고 살아가십시요. 곧 메시야께서 오십니다.<br>여러분에  영혼을 영원한생명을 얻도록 준비하십시다.  이세상은 지구는 멸망의 때가 다 되어가고 있습니다.  음란, 부도덕, 불경건함, 동성애, 레즈비언니즘, 낙태죄, ...등등 수없이 많은 죄들이 세상에 가득합니다.  코로나는 지구의 시간이 이제 다 됬고 멸망의때가 다다랏으니 모든사람은 회개하고 거룩하게 살고 예수님을 구세주로믿고 , 십자가를 짊어지고 죄를 멀리하고 천국을 준비하라는 하나님의명령  싸인입니다.<br><br>※ 맨밑으로 내려 보시면  &#39;아더박채널&#39;    있습니다.<br><br>유투브에서 검색 (회개와   거룩함   사역회),  또는    영어로   &#39;아더박채널&#39;<br> 링크를 실시간으로 올라오는 영상을 여러분에게 알려서 천국을 준비하도록 하였으나 유투브에서 영어로 &#39;아더박채널&#39;  영어 글씨도 검색되지 못하게 &#39;원천봉쇄 차단&#39;하고 있으니 여러분께서 여러분의 영혼을 죄로부터 지키고  천국을 들어갈준비를 직접 노력하시길 기도합니다. (회개와    거룩함    사역회)로 이메일 주소로 (이름과 연락처 보내주시면 됩니다), 메시야께서 곧 오십니다.모두 회개하시고 거룩함으로 합류하시고 들어오셔서 천국을같이 들어가도록 준비합시다. 이제 지구에 끝날의 시간이 다 됬기때문입니다.<br><br>이멜주소:<br>parkhsa@<a href=""http://gmail.com/"">gmail.com</a>,<br><br> *-2955-2112, *-5376-8043 <br><br><br><br>(월,목,토   새벽2시에  선지자님 말씀이 있으니 꼭 들으시고 천국을 준비하십시요.)...........! <br>유투브 검색 .. 영어로 &#39; 아더박채널 &#39;검색    &#39;구독 &#39;  눌르고 알람 실시간   들으세요. <br><br><br><br>.<br>.<br>.<br>.<br>YouTube에서 &#39;치유집회 - 하나님의 사자, 기적을 행하는 권능에 선지자, <br><a href=""https://youtu.be/rBtBkeYWZcU"">https://youtu.be/rBtBkeYWZcU</a><br><br><br>하나님의권능에 사자, 두증인, 두선지자님에 말씀을 항상 귀담아 듣고 회개하고 거룩하게 살아가는자는 천국을 들어갑니다. 그러나, 듣지않고, 농담으로 여기거나 무시하는자는 하나님에  심판이 기다립니다.<br><br>YouTube에서 &#39;회개와   거룩함   사역회 <br><a href=""https://youtu.be/y_j5cJdHnw0"">https://youtu.be/y_j5cJdHnw0</a><br><br><br><br><br>Global Friday Revival Service, October 30, 2020 <br><a href=""https://youtu.be/_g2sahBPjCE"">https://youtu.be/_g2sahBPjCE</a><br><br><br><br><br><br><br>스펠링을 모두 붙여서 유투브 검색해야 나옵니다.(   아   더   박   채    널   )<br>유투브에서 모두 링크를 막았네요...여러분이 검색하셔서 찾으세요.  여러분의 영혼에 목숨이 걸린 중대한 일입니다. <br><br>스펠링을 단어를 모두 붙여서 유투브에 검색  하시면 됩니다. ( A R T H U R  P A R K C H A N N E L )<br><br><br><br><br><br><br><br><br><br>YouTube에서 &#39;Days of Elijah : Paul Wilbur, 지금은  &quot;두증인 &quot;  모세와 엘리야께서 마지막시대를 회개하고 거룩하게 살고 휴거를 준비하라. 하나님의  권능으로 메시야께서 오심을 증거하시는 때입니다...!<br><a href=""https://youtu.be/rJwLHkZxUps"">https://youtu.be/rJwLHkZxUps</a><br><br><br>예수님께서 곧, 오십니다. 누구든지 (진심으로 참회개하고 날마다 예수님에 보혈의권능에 죄사해주시는 능력를 의지하고 십자가를짊어지고 예수님을 따르며 인격과 성품이 거룩하게 변화되어 거룩한행실이 나타나지않으면 지옥갑니다. 회개하고 거룩하게 &quot;개과천선&quot;하여져서 거듭나서 살아가십시요. 예수님처럼 거룩한성품으로 변화시키지않으면 입으로만 주둥이로만 믿는것이고  지옥갑니다.  참회개로써 거듭나서 선한양심으로 돌이키십시요.그렇지않고 하나님영께로 순종하지않는다면  지옥갑니다.<br><br><a href=""https://youtu.be/Iy_JCmarSh8"">https://youtu.be/Iy_JCmarSh8</a><br><br><br>사람이 사탄마귀루시퍼(뱀)의   꼬임의 말에 순종하여 &quot;선악과&quot;를 훔쳐먹고 하나님께서 먹지말라는 경고를 불순종&quot;함으로  지옥으로 들어갈수밖에 없는 운명이었지만, 긍휼과자비가 많은신 하나님께서 하나님의 하나밖에없는 독생자를 모든사람들을 대신해서 십자가에 죽게하시고 구원하여 놓으셨습니다. 이제 누구든지 참회개하고 거룩하게 살고 하나님께 순종하는자는 영원한천국을 들어갈수있게 되었습니다. <br><br><a href=""https://youtu.be/o81xmYxNtT4"">https://youtu.be/o81xmYxNtT4</a><br><br><br>에덴동산에서 첫사람 &quot;아담과 하와&quot;때에 사탄마귀의 꼬임으로 &quot;선악과일&quot;을 하나님께서 사람에게 말씀했던 선악과를 먹으면 죽으니까 절대로 먹지말라. 라고 사람에게 하나님께서 명령하신 말씀을 사람은 어기게되고 하나님의것을 훔쳐서 먹게되어 모든사람은 죽어서 반드시 심판을 받고 천국과 지옥을 들어가는 운명에 놓여있습니다.  죽음으로 끝나는것이 아니고, 이세상에서 하나님영께 진심으로 회개하고 어린양의보혈에 피의 거룩한옷을 입고 내이웃을 사랑하고 회개에합당한삶을 거룩하게 살고 믿음을 지키기위해서 예수님처럼 십자가를 짊어지고 죄의성질을 버리고 살아왔는지를 심판날에 심판을 하시는것입니다.  <br><br>한번 죽는 것은 사람에게 정해진 것이요 그 후에는 심판이 있으리니 (히브리서 <a href=""https://www.youtube.com/watch?v=zvHLJ1wm3aM&amp;t=9m27s"">9:27</a>~ )<br><br><br>. “진실로 너희에게 이르노니 네가 호리라도 남김이 없이 다 갚기 전에는 결단코 거기에서 나오지 못하리라”(마태복음 <a href=""https://www.youtube.com/watch?v=zvHLJ1wm3aM&amp;t=5m26s"">5:26</a>~ ) <br><br><br>영접하는 자 곧 그 이름을 믿는 자들에게는 하나님의 자녀가 되는 권세를 주셨으니 (요한복음 <a href=""https://www.youtube.com/watch?v=zvHLJ1wm3aM&amp;t=1m12s"">1:12</a>~)<br><br><br>사람은 죄의 피가 육신에 성격에 혼속에 죄의피가 들어가있기 때문에 ..원래부터 부모의말씀을 듣기싫어하고 하나님께 순종하기 싫어하고 죄가 있어도 없는척 숨기고 감추려는 저질적인 성격과 회개를 하기를 싫어하고 오히려 회개를 하라고 외치는 사람들을 싫어하고 하나님을 싫어하는 본성적인 저질의 성격이 사람들 육신과 혼속에 아담과하와가 선악과를 몰래먹었을때부터 죄의 저질적습성이 유전되어져서 들어있습니다. 그러나, 반드시 하나님은 모든 사람은 죄를 하나님영께 회개기도로써 무릎끓고 회개 자복하고 선한양심으로 변해서 거룩하게 죄짓지말고 살것을 명령했습니다.<br><br>&quot;현대교회들처럼  입으로만 예수믿었으니 천국가겠지 , 그까짓꺼      작은 죄쯤 조금지어도 회개없어도 예수께서 다 용서했다는데 그까짓꺼 작은죄쯤이야....작은죄쯤은  짓고 살아도 죄의성격과 죄의성질을 죽이고 살지않아도 천국 들어가겠지.........!, ...이러한 스스로 천국갈것처럼 스스로를 위로하고 자만하고 자위하며 살아가며 안일한 자세에 있는 현대적 변질된 헛된믿음의 회개치않는 자기만족 현대교회들은 대부분 지옥을 향해 달려왔습니다 .&quot; 예수만 입으로 믿는다고 말하면 어떻게 맘대로 꼴리는데로 살아가도 천국갈것이란 생각은 지옥행입니다. <br>지금이라도 빨리 현대교회는 변질된 믿음을 철저히 하나님께 회개하고 통회하고 자복 반성하고 지금이라도 죄의성질과 죄의성격을 억눌러서 회개치않으려는 저질적인 자존심을 단번에 굴복시키고 하나님영께 엎드리고 죄를 버리고 예수님만을 나의 마음안에  나의양심과 혼속에 참주인과 왕이되시게 매일매일 회개기도로써 예수님을 구세주로 임금과 왕으로 주인으로써 인격적으로 영접 하여 맞아들이시고 인간목사또는 인간교황을 인간을 우상화하는짓들을 우상숭배하는 짓들은 모두 버리고 , 오직 하나님 영님께 엎드리고 굴복 복종하여 각자각자 마음양심속안에서 하나님영을 버리지말고 항상 양심과 마음안에 넣고 영접하여 살아가십시요. 성경말씀대로 죄를 예수님의 힘과 성령의힘으로써 죄의성격과 죄의성질을 눌르고 저질적인 고집이쎈 잘못된 저질적인 성격 자존심, 자아를 성령으로써 십자가에 저질적인 모든 더러운 기질들을 못박아서 자기의 마음을 통제하고 지배하여 다스리시고 &#39;개과천선&#39;하여져서 내이웃을 사랑하고 하나님만을 목숨을 다해 섬기고 살아가야지만 천국 들어갑니다. 하나님만을 경외하고 두려워하고 공경하고 섬기며 높여드리십시요. 그래야지 천국들어갑니다..........!",
6228,"※ 2021.4.14 선지자님 예언 말씀.<br>주 여호와께서 약 1시간 30분 전에 저에게 말씀하셨습니다.<br>여호와 엘로힘, 여호와 사바오스, 여오화 가난, 여호와 이메쿠, 여호와 하멜렉, 여호와 호셰아, 여호와 하쇼펫, 여호와 고엘, 여호와 아도나이께서 매우 급한 말씀을 전하셨습니다.<br>곧, 지구에 가장 끔찍하고 가장 역사적이며 가장 공포스러운 심판이 임할 것입니다.<br>오늘, 동아프리카 시간으로 2021년 4월 14일 새벽 0시 55분 하나님의예언을 선포합니다.<br>가장 공포스러운 주님의 심판이 이땅에 회개치 않는 사람들에게 임할 것을 경고합니다.<br>지금은 코로나 바이러스가 창궐하고 있지만 인간들은 회개하지 않고 있습니다.<br>그들은 두 선지자의 외침에 반응하지 않았습니다.<br>꿈에서 주님께서 저에게 일어나서 지구를 공포스러운 심판으로 치라고 명령하셨습니다.<br>두 선지자는 하나님의 명령에 따라 예언의 왼손과 예언의 왼손가락을 들고 지구를 하나님의 심판으로 쳤습니다.<br>그 때 하늘에 청황색 말이 나타났고 그는 하늘을 가로질러, 구름 사이로 달렸습니다.<br>제 앞에서 청황색 말은 하늘을 가로질러 구름을 지나 달렸습니다.<br>말굽이 구름에 가려 보이지 않았고 몸통과 머리가 보였습니다.<br>저는 이 후 끔찍한 심판이 지구에 임하는 것을 보았습니다.<br>셀 수 없이 많은 모기가 저를 물었습니다.<br>그 때 지구에 지금까지 보지 못한 끔찍한 지진이 일어났고 사람들이 혼비백산한 가운데 이리저리 도망쳤으며 건물들이 무너져 내렸습니다.<br>마치 지진이 하늘로부터 내려친 것 같았습니다.<br>전능하신 하나님께서 저에게 지구를 하나님의 심판으로 치라고 명령하셨습니다.<br>심판이 임한 것은 인간이 회개치 않았기 때문입니다.<br>심판이 열방에 닥칠 것입니다. <br>열방은 회개하고 예수님께 돌아와야 합니다.<br>예수님을 영접하고 복음을 받아들이며 거듭나고 거룩을 회복해야 합니다. 메시아께서 오십니다.<br>하나님께서 열방이 하나님께 주목하기를 기대하십니다.<br>메시아께서 오시기 때문입니다.<br>역사적인 지진으로 사람들이 이리 저리 정신없이 도망치는 것을 봅니다. 건물들도 무너집니다.<br>현대교회에게 회개하고 거룩을 회복하라고 명하고 계십니다.<br>회개하고 거룩함을 회복하십시오.<br>번영복음, 돈 사랑, 음란과 부도덕에서 떠나고 메시아의 영화로운 오심을 준비하라고 명령하십니다.<br>우상숭배와 부도덕, 음란, 동성애, 레즈비어니즘에서 떠나고 세상에 그리스도의 빛을 발해야 합니다.<br>배교에서 떠나야 합니다.<br>미국, 아프리카, 유럽, 아시아, 북중남미, 호주, 뉴질랜드 등 모든 대륙의 교회는 회개하고 죄에서 돌이키십시오.<br>음란과 배교, 부도덕에서 떠나십시오.<br>메시아께서 오십니다.<br>그리스도 나사렛 예수님께서 오십니다.<br><br>회개하십시오. 지금은 야훼께서 교회에게 직접 말씀하고 계시는 때입니다.<br>회개하고 죄에서 돌이키십시오.<br>의와 거룩함을 회복하십시오.<br><br>이 예언이 성취될 때 사람들은 하나님께서 말했다는 것을 알게 될 것입니다<br><br>하나님께서 이 세대에게 경고하셨습니다.<br>죄와 돈사랑에서 떠나십시오.<br>빛의 복음을 받아들이십시오.<br><br>시간이 끝났습니다.<br>지구에 공포의 심판이 옵니다.<br>심판이 임하고 있지만 인간들은 회개하지 않고 있습니다.<br><br>회개하십시오<br>회개하십시오!!<br>회개하십시오!<br><br>예수 그리스도을 영접하시고 모든 죄에서 떠나며 거듭나고 의와 거룩을 회복하십시오.<br><br>메시아께서 오십니다.<br><br><br>-----------------------------------------------<br><br>여기까지 전하셨습니다.<br><br>환난과 대환난이 코 앞에 있습니다. <br>모두 회개하십시오.<br>그리고 그리스도의 보혈로 준비하십시오.<br>교만을 버리십시오.<br>자신을 부인하고 오직 살아계신 하나님의 독생자 예수 그리스도에게 내 삶을 통치하게 100% 복종하십시오.<br>여러분의 마음안을 회개로써 예수구세주를 구원자로 영접하여 모셔드리고 하나님영께  회개로써 매일매일 여러분 마음을 굴복시키고 여러분이 왕이되려는 마음을 버리고 하나님영께서 왕과 임금이 되시도록 항상 해드리시고 성경의 말씀대로 십자가를 짊어지고 죄의 욕망들을 쳐내고 회개와 거룩함으로 행하도록 최선을 다하셔야합니다.<br><br>메시아께서 곧 오십니다.<br>언제든지 오실 수 있는 긴박한 역사적인 순간입니다.<br><a href=""https://youtu.be/Sc6VFNGFh0k"">https://youtu.be/Sc6VFNGFh0k</a><br><br><br>유투브에서 (회개와   거룩함   사역회), 또는 ( 영어글씨로   &#39;아더박채널&#39;   ) 유투브에 검색해서.  &#39;구독&#39; 단추눌르시고 알람 해놓고 실시간으로 보세요.<br><br>※참고:  여러분에 영혼을 살리기위해서 <br>(회개와   거룩함  사역회)링크를 알리고 있으나 유투브에서 영어글씨로 &#39;아더박채널&#39; 검색도 못하도록 유투브에서 봉쇄차단하고 있으니 많이 힘듭니다. 여러분께서 <br>유투브에서 (회개와   거룩함   사역회), 또는 ( 영어로  &#39;아더박채널&#39;  ) 유투브에 검색해서.<br>&#39;구독&#39; 단추을 눌러서 실시간 영상을 들으시고 ...회개를 반드시하시고 거룩하게 살으십시요. 메시야께서 곧 오십니다.  많은사람들에게 알리시고 회개하고 죄를멀리하고 거룩히살고  자기의 몸안에 &#39;영혼&#39;을 영원한나라 천국에서 살도록 준비하십시요.  이제 시간이 없습니다. <br><br><br><br><br><br><br>(회개와    거룩함    사역회 )유투브에서 검색해서 보세요..!<br><a href=""https://youtu.be/T2laa9tW3FA"">https://youtu.be/T2laa9tW3FA</a><br><br><br><br><br><br><br><br><br><br><br>회개와    거룩함   사역회) 유투브 검색1<br><a href=""https://youtu.be/zc9mLIyEH-c"">https://youtu.be/zc9mLIyEH-c</a><br><br><br><br><br><br><br><br><br><br>회개와    거룩함   사역회) 유투브 검색2.<br><a href=""https://youtu.be/s7B8aIoTVGE"">https://youtu.be/s7B8aIoTVGE</a><br><br><br><br><br><br><br><br><br>회개와    거룩함   사역회) 유투브 검색3.<br><a href=""https://youtu.be/4a9cx4pMVKU"">https://youtu.be/4a9cx4pMVKU</a><br><br>.<br>.<br>.<br>.<br>.<br>.<br><br>더 늦기전에 회개로써 거룩한곳 회개와거룩함사역회로 들어오십시요. 곧 7년대환란으로 들어갑니다.잔인한 적그리스도 통치자가 나타나서 세상사람들을 감시통제할것입니다. 죄를짓고 거룩하게 살지못한 교회들이 돌이키고 회개하며 지금도 회개와거룩함사역회로 많은교회들이 크로스오버 하고 합류하고있습니다.<br>여러분도 늦기전에 휴거가 곧 닥치기전에 합류하십시요. <br>휴거 이후에는 이세상은 3년동안 비 한방울 내리지않게되고 물을 마시기 힘든세상이 됩니다. 전세계는 핵전쟁과 나라와 나라들이 서로 전쟁하고 싸우며 , 벼룩, 이, 말라리아 , 뇌염 모기,메뚜기들이 창궐합니다.나무들도 물이없어서 메마른가지만 남게되고 황량한 사막처럼 됩니다. 전세계는 대지진이 일어나며  세계경제는 주식시장은 붕괴합니다. 대기근과 배고픔으로 기근이 생기며.. 코로나보다 더쎈 전염병이 옵니다. 먼지로 전염되는  에볼라바이러스가 창궐합니다. 에볼라바이러스에 감염된사람들은 살들이 침상에 쩍달라붙고 종기와살쩜들이 이불에 침대에 늘어붙고 고통이 심합니다. 바이러스가 먼지로 날라오기때문에 창문을 닫고 살아가야하며, 배고픔과 비참함이 넘쳐나게 됩니다. 지금 회개하고 크로스오버하여서 <br>회개와 거룩함 사역회 한국제단으로 합류하시고 휴거를 준비하시고 곧 지구를 탈출준비 하시는 현명한 사람들이 되십시요.<br> <br>오직 여러분에게 하나님께서 원하시는것은 회개하고 십자가의삶을 살고 죄를 버리고 날마다 예수님처럼 거룩하게 살아가고 깨끗한양심으로 예수님십자가 보혈로 거듭나서 개과천선 )하고 선한마음이 되어서 휴거를 깨끗하게 죄짓지말고 준비하라는것뿐입니다............!<br><br>(밑에는 회개와  거룩함  사역회 한국제단 이메일 주소입니다. 천국을 거룩한마음으로 같이 준비하시고 싶으신분들은.. &#39;이름과 핸드폰번호&#39; 적어서 이메일보내주세요.<br><br>parkhsa@<a href=""http://gmail.com/"">gmail.com</a>,<br><br> *-2955-2112, *-5376-8043 <br><br> <br><br>(회개와   거룩함   사역회)유투브 검색.<br><a href=""https://youtu.be/y_j5cJdHnw0"">https://youtu.be/y_j5cJdHnw0</a><br><br>.<br>.<br>.<br>.<br>.<br>.<br>.<br>(회개와   거룩함   사역회)유투브 검색.<br><a href=""https://youtu.be/h_CkWKt-Zqk"">https://youtu.be/h_CkWKt-Zqk</a><br>.<br>.<br>.<br>.<br>.<br>.<br>.<br>.<br>하나님께서 보내신 최고의 강력한 두증인, 두선지자께서  20년7월26일, 이스라엘에 심각한 전쟁이터질것을 예언하셨고 , 핵전쟁까지 머지않아 터질것을 예언했습니다. <br>곧, 메시야께서 오십니다. 회개하고 거룩하게 살으시고 휴거를 준비하십시요. <br><br><a href=""https://youtu.be/xs-o3012B0s"">https://youtu.be/xs-o3012B0s</a><br>.<br>.<br>.<br>.<br>.<br>.<br><br><br>하나님의 최고에 선지자님에게 보여주신 이스라엘 전쟁  예언이 그대로 성취되었고 이루어지다. 곧 메시야께서 오십니다. 회개하고 거룩하게 살으십시요. <br><a href=""https://youtu.be/jG8Feqn6Z0E"">https://youtu.be/jG8Feqn6Z0E</a><br><br>.<br>.<br>.",
6229,우와.....진짜 영화같다,
6230,"암호 메신저 앱을 개발해서 범죄 조직을 소탕한다니, 정말 영화보다 더 영화 같네요. fbi 요원분들 수고 하셨습니다.",0
6231,왜 밝혓찌 걸렸나 ㅋㅋ,
6232,근데 이제 진짜 범죄자들을 위한 저런 앱이 개발되면 어떡하냐,
6233,이제 함부로 못쓰지 ㅈ되는데,
6234,"<a href=""https://www.youtube.com/watch?v=zvHLJ1wm3aM&amp;t=2m57s"">2:57</a><br>??? : 물통팔아요 한통당 1:2600",
6235,"<a href=""https://www.youtube.com/watch?v=zvHLJ1wm3aM&amp;t=1m10s"">1:10</a> 계산기에서 9999= 누르면 실행되는거 좀 멋있네 ㅋㅋㅋ",
6236,경찰농간에 놀아나는 모질이 새끼들...<br>아놈이 시키드나? 드루와 드루와~,
6237,마약그자체인 인류 이쓰레기70억도 제거해야되는데 에효 이기적인새기들,
6238,38키로면 모를까 38톤 도랏낰ㅋ,
6239,FBI: 낄낄낄,
6240,당연하넌 아니야 영화는 영화지,
6241,영화 같은 현실,
6242,맵핵키고 몰이사냥 하는 기분 개쩔겠다,
6243,IT의 올바른 사용법.,0
6244,536억원이나 걷어드렸는데 문제는 우리나라 세금 안낸 돈이 저거보다 많다는거 ㅋㅋㅋㅋㅋㅋㅋ,
6245,어쩐지 퀄리티가 있더라,
6246,FBI가 이걸 공개 했다는건 이마 다른 프로젝트가 진행중이겠지.   스텔스 전투기도 이미 1950년대 만들었다가 UFO라고 속였으니.. 반면 우리나라 경찰은 오또케 오또케 이러고 있으니  진짜..,
6247,<b>☆정☆의☆구☆현☆</b>,
6248,아~~ 그 놈이 되어버렸네ㅋㅋㅋ,
6249,영화로 나온다 백프로 ㅇㅈ?<br>근데 우리경찰도 저정도가능하지않나요?,
6250,<b>FBI</b> <b>OPEN</b> <b>UP</b>,
6251,각국 치안 행정기관에서 교과목으로 쓰이겠네ㅋ 여튼 부럽다,
6252,아놈이 아니라 이놈 아저씨였구연,
6253,100여개국이면 한국도있을거같은데,
6254,우리나라는 여경비율늘려줘 응애 ㅇㅈㄹ하고 하는거 ㅈ도없어서 세금 ㅈㄴ 아까운데 <br>부럽네;;,
6255,자유를 포기하고 안전을 택하겠는가?,
6256,아니 왜 다들 잘했다고만 하는거임? 생각해보면 소름끼치지 않음? 그렇게 보안을 자랑하는앱도 앱을 만든사람들에게 모든정보를 허용할수 있다는건데...범조자한텐 되고 일반사람들한텐 하면 안된다는법도 없고...참 이런걸 보면 편리성과 보안성은 반비례한것 같음,
6257,"그게 원래 딥웹의 순기능이라면 순기능임<br>잠재적 범죄자들이 놀 수 있는 놀이터를 만들어주고, 그안에서 관리하는 거",
6258,애초에 특정폰에서만 가능하다는게 이상하지 않나..? 제조사를 끼지 않는한 어려울텐데,
6259,역시 우리나라랑은 다르누 클라스,
6260,보도가 됐다는건 알만한 범죄자들은 이제 저거 안쓴단 말이제,0
6261,발상의 전환인가 ㅋㅋ현장포착이 아니라 아예 중간다리를 놓아버리고 이때다 싶어 끊어버리네 ㅋㅋㅋ,
6262,그냥 공개하지말고 계속 해서쓰다가 안쓰면 공개하지 <br>굳이 많이 잡았다고 그걸 자랑하려고 공개하나?<br>답답하네,
6263,그래도 저런거 만들정도로 머리 좋은 사람들이 그런것도 생각 못했을까요 ^^ 어련히도 이제 효용성이 없겠다 싶어서 밝혔겠죠,0
6264,미래에서 왔습니다.<br>곧 영화로 제작된다고 합니다.,
6265,잡았다 아놈,
6266,사이다 듣고 온 사람 다 나와,
6267,이게 영화 신세계하고 뭔 상관이여,
6268,이용료 비싸서 더 신뢰 받았을 듯,
6269,해외네 ..,
6270,멋지다!!!!!!! 대단하다<br>우리나라는 언제쯤 저렇게???<br>다아는 버닝썬 YG도 무혐의가 되고 있으니....,0
6271,우리나라 약쟁이들도 좀 잡아 주십시요 ㅠ.ㅠ 마약천국 될 판입니다 ㅠ.ㅠ,0
6272,이런거면 공개를 안해야 하는거아냐??,
6273,이거 영화나오믄 대박나긋네,
6274,"그 때는 몰랐죠..안옴이 집에 못옴이 될지.,",
6275,ㅋㅋㅋㅋㅋ,
6276,하나둘 잡히는거보고 분명 우리중에 스파이 있다고 조직들끼리 털었을거같은데 정작 스파이는 메신저였다는걸 생각하니 웃기네 ㅋㅋㅋ,
6277,"함정수사 , 기획수사가 합법이구나",
6278,이제 범죄조직이 활개 칠 수 있는 공간은 우주 밖에는 없겠네.,
6279,돈도 먹고 범죄자도 잡아 먹고,
6280,와<br>클라스가 다르군하 👍,
6281,감탄만 나온다,
6282,IT 강국이라는 우리 견찰들은 코만 파고 있을때 세계는 첨단을 내다 보는 구나 이러니 이놈의 조선은 남 발 밑에서 벗어나지 못하는 거야~,1
6283,그래서<br>잠입한 스파이는 안전히 살아돌아왔나요?,
6284,우리나라도 함정수사 허용해야됨,
6285,너무 이지볼이네.. 뭔가 냄새가 나..,
6286,레전드,
6287,근데 성과가 좀 약소하네,0
6288,저런어플이 여러군데 범죄조직에 퍼지기전까지는 시간이걸렷을테고<br>많이퍼지기 전까지는 범죄모의를 해도 잡지못했을텐데 <br>잡기전까지 범죄모의하고 발생된거는 방치햇다는건가??,
6289,@가나다라마법사 아니 그건 나도알겠고<br>ㅋㅋㅋ저어플을 뿌린후에 한달이면 한달 두달이면 두달<br>여러군데에 뿌려지는 기간동안 벌어지는 범죄는 방관된것인지 아니면 잡은것인지 궁금하다이거지<br><br>잡아냇으면 범죄자들끼리 몰래진행한것인데.잡힌것이니.의심받을거니,
6290,방치가 아니라 기존에는 못잡은거지ㅋㅋ 못잡으니까 anom으로 함정 파서 잡은거고ㅋㅋ,
6291,마 이게 검찰개혁이다. 재앙아,1
6292,대한민국에서 탈세.금융범죄자들 상대로 하면 세금으로 수조원씩 걷히겄네,
6293,대박이네 ㅋ,
6294,응 한국에선 함정수사 불법인 미친나라,
6295,근데 이게 왜 신세계야 너무 과장이다,
6296,완전 멋진 이야기이긴 한데 아놈의 비밀 알려주지 말지 ㅜㅜ,
6297,마약 소탕  하려면 이정도는 해야 되,
6298,프랑스 외교관 행낭으로 마약운반 ㅋㅋ<br>외교관이 마약밀수범이네 ㅎㅎ,
6299,이런 언더커버 영화나오면 난 개봉날 본다 신세계도 개봉날 봤는데,
6300,영화로 나오겠는데~^^,
6301,쑤까... KGB도 감탄했습네다 동지들,
6302,조직에 암세포를 이식했네.,
6303,왜 저런걸로 돈을 벌려고 하는지 범죄자들 심리가 이해가 안감,
6304,좀더 퍼트린다음 더 많은 범죄조직 싸그리 잡아넣었으면 하는 아쉬움이 있네용,0
6305,"아마 중간에 이게 스파이 앱이라는 것이 들통났기 때문일 겁니다. 지금 뉴스에서 그게 무슨 앱이었는지 까지 자세하게 알려주고 있는데, 이를 보면 더 이상 저 앱이 비밀이 아니며, 더 이상의 가치가 없음을 의미하죠. 저렇게 공을 들여 만들었는데도 버린다면 그것은 외적인 요인으로 쓸모가 없어진, 즉 범죄 조직에 의해 그것이 스파이 앱이라는 것이 밝혀졌기 때문일 가능성이 큽니다. 그리고 그것이 들켰으면 범죄자들이 도망칠 것은 불보듯 뻔했기 때문에 그 내용이 퍼지기 전 먼저 선수를 친 것으로 보이네요.",0
6306,ㄹㅇ 6개월 223만원말고 앱 개발자 고용해서 앱을 하나 만들겠다 그냥;,
6307,대한민국 뭐하냐? It 강국이라며?,
6308,이걸 밝혀도 되나;;,
6309,100여개국 300개 이상의 조직ㄷㄷ<br>그중에 한국도 있을꺼고 황하나한테 돈받고 유통하던 놈들도 있겠지?,
6310,텔레그램요ㅋㅋ,
6311,1석 2조 돈도 벌고 실적도 올리고...ㅋ,
6312,스케일 쥰내 크네 ㄷㄷ,
6313,소름....가슴이 웅장해지네,
6314,、겁나 영화 같네,
6315,FBI OPEN UP 을 위한 빌드업 지렸다,
6316,어렵다 저  기능이 돌아갈동안에 그 때문에  죽은 사람도 있었을런지도 모르잖아 난 솔직히 대의라는 것에 가치를 두지 않는 사람이기도 하고 대를 위한 소의 희생 이런거 강아지 고추처럼 생각하는 사람이라  그냥 잘 속여서 정의구현 했다는 식의 결말에는 박수가 쳐  지지를 않네 그려,
6317,FBI 이렇게 날고기는데 우리나라 국정원은 여성 할당제랍시고 여성비율 4배 높힌걸 대통령한테 자랑하는 인간이 국정원장인 세상... ㅅㅂㅅㅅ,
6318,대북송금하다가 처벌받은인간이 국정원장 ㅋㅋ,
6319,이거 영화로 나온다 진심,
6320,함정수사 아닌가 우리나란 함정수사 불법 ㅋ,
6321,BGM부터 심장이 쫄깃 하구만...,0
6322,저런게 내 피같은 세금이 안아깝다고 하는 경찰의 클라스지...<br>그런데 우리나라 짭새새끼들은 내 피같은 세금으로 밥은 쳐먹으면서 <br>일은 안해...ㄱㅎ레자슥들 잠만 디럭디럭 자니까 배때지 에 기름기만,1
6323,영화로 나와도 손색이 없을 정도의 비현실감이네요…,0
6324,탤래그림도 함정 수사 해야 한다  ? 나쁜 마약 놈들 잡아야  ?,
