이게 뭔데 좋아요 수가 ㅋㅋㅋㅋ,0,50대.여자.불법주정차.안전밸트x<br>흠,1
수동차량이 정답,0,개소리야...,1
이세상에 는  안전한 차는 없다,0,대마초 피고 글 쓰나보네..ㅉㅉ,1
영상보면 핸들 조정되고 있잖아요!,0,대가리 생각이나 있나..ㅉㅉ,1
볼보도 걸러야겠다..,0,대마초를 먹은 게 분명하다~ 뽕쟁이들이 다 그렇지 뭐..쯔쯔,1
어떡해 하면 저렇게 되나요? 무엇을 만져야 되는건가요?,0,아줌마들 운전면허 다 뺏아야함,1
주정차 금지구역 아닌가?,0,이런 사고 특) 차주가 나이 많거나 여자임,1
안전차량으로 유명한 볼버라 믿었는데ㅜㅜ,0,왜 급발진은 여자이거나 노인이거나 운전경력이 많은 사람한테만 나타날까 선택적 급발진인가?,1
브레이크를 왜 안 밟으셨을까요....... 브레이크등은 오작동 할수 없는 시스템인데.....,0,여자들 운전하는거 보면 4차선에서 1차선 들어가가겠다고 길 가로막고 차를 90도 세워서 길막고 1차선 들어가는 꼬라지 보면 23년이 아니라 33년 운전했어도 여자들은 운전 다 개판이더라.  저거 그냥 운전미숙일거야.,1
아이고ㅜㅜ 별로 안다치시길 바랬는데ㅜㅜ 비명소리가 마음이 너무 아프다..,0,그리고 편견도 있겠지만 김여사님들이 많아서..,1
저또한 같은생각입니다..,0,아주메 브레이크랑 과속페달 헷깔린네,1
언젠가 차를 사게되면 엑셀쪽에도 블랙박스를 설치해야겠다…,0,여자들은 자기가 멈추는 곳이 곧 주차장이라 생각함.,1
이건  볼보회사에서   책임져야 한다,0,아줌마라서 급발진이라 섣불리 판단하긴 힘들 듯,1
불매한번 갈까요?,0,급발진 사고는 왜 대부분 여자일까?,1
자 이제 볼보 측에서 차가 왜 혼자서 이렇게 갔는지 밝혀내세요.,0,왜 꼭 급발진 사고는 노인들 아니면 여자들에게 한정되어 나타날까?,1
별다른거 없고 안전하다고 사던데 볼보 잔고장 많고 다른나라에서는 할인없으면 안사는차,0,여자들은 자기들이 변속기 P에 놓는 그곳이 주차장인줄알죠. 그냥 불법주차가 아니라 진짜 상상을 초월합니다. 설마 저기 주차는 아니겠지 하고있는데 후다닥 내림,1
볼보 사면 안되겠네요. 내목숨 소중하니까.,0,틀딱련들 마트앞에 주차 ㅈㄴ자주함,1
볼보 안전한 차라고 또 불티나게 팔리겠군,0,일단 여자 비명 나올때부터....,1
"브레이크가 딱딱해지면서 밟아도 안밟히고, 브레이크등이 안들어와요",0,좀이상한게 브렉등은왜 켜질줄을모르지? 그리고 왜 수많은 급발진의심사고는 여자나 노인들에게 집중되서 나타날까??,1
어 그러네 킹리적갓심으로 착각하고 잘못밟은거 아니냐,0,김여사잖아요. 인천여고 운동장에서 지나가던 여고생 풀악셀로 깔아뭉개고 30초동안 소리 꽥꽥 지르면서 풀악셀 밟은 운전경력 20년 넘는 여자도 있었는데요?,1
보통은 브레이크 페달에 스위치가 달려서 브레이크 동작이랑은 별개로 페달만 밟혀도 등은 들어와요 진짜 재수없게 급발진+ 브레이크등 고장+ 브레이크 고장 삼박자가 동시에나지않는이상 말이안되는 얘기임,0,여자가 더 의싱스러운데..여자라 믿을수가 없음.,1
딱히 고평가될 차 브랜드도 아닌데 이상하게 한국에서 고평가 된 브랜드.,0,팩트: 급발진 사고 90% 여자다,1
우리나라도 외국처럼 차량에 문제가 생겼을시에 차량회사에서 확인하는걸로 해야지 차에 대해 소비자가 뭘 안다고 원인규명을 해야한다는거냐 나참ㅋㅋㅋㅋㅋㅋㅋ 어이없어 아니 환자가 병원가서 자기 몸 진단 내리라는거랑 똑같은거잖아;,0,왜 이런일은 여자들한테만 일어남??? ㅋㅋㅋㅋ 딱봐도 착각하고 풀악셀밟았네...,1
제아무리 안전의 볼보라도 전자장치앞에선 피할수없죠. 아날로그 차가아닌이상 생갈수밖에없을겁니다.,0,여자 또는 고령자한테만 선택적으로 일어남<br>ㄹㅇ 신기한데?,1
그러고 보면 전 세계 모든 자동차의 문제인듯합니다.. 전자장비의 오류... 무섭네요,0,왜 하필 여자냐 ㅋㅋㅋ <br>여자들 급발진 일어나는게 페달쪽에 신발 끼는거임<br>특히 벗겨지기 쉬운 여름철 신발 같은경우 브레이크 밑에 끼면 브레이크 안밟힌다고 구라칠수있는거지<br>악셀에 끼는 경우엔 악셀이랑 악셀 오른쪽 사이에 껴서 악셀이 계속 눌린상태라거나<br><br>신발 말고 가능성은 들고있는 짐인데 짐이 운전선쪽으로 떨어지면 떨어질땐 쉽지만 뺄때는 핸들에 걸려서 잘 안빠짐<br><br>진지하게 내가 되묻고싶음 차가 그냥 서 있을땐 가만히 잘 서있다가 &#39;하필&#39; 운전자가 타니까 급발진했다? ㅋㅋㅋ 뭐 개그하냐,1
뭘까 정말,0,"현기 였으면 댓글이 장난 아닐건데... 급발진 운전자 보면  여자, 노인....",1
기계가 인간을 지배할날이 얼마안남았다,0,급발진 97% 여자 노인.,1
ㅇㅈ,0,근데왜 주정차를 저따구로하냐 ㅋㅋㅋㅋㅋㅋ꼬시다 오또케오또케  브레이크가 안들면 바로 가드레일리나 전봇대에 박아야지 개미련하네,1
보기만해도 무서운데... 저분 공포가 엄청나게....,0,ㅅㅂ 정도껏잡아라  싹쓰리를하냐 미친정신병자들,1
핸들조작 안됐다면서 블박에선 잘 되는거같은데?,0,ㅅㅂ 진짜 잔인한새키들,1
시동 꺼야 합니다,0,미친것들이네 세상에나,1
그와중에 주정차 금지구역에 주차해놓으셨네.,0,저기에 폭탄으로 다 죽이고싶네,1
디지털 방식으로 많이 변하면서 요즘 급발진이 많이 생긴는듯,0,ㄱㅅㄲㄷ,1
저정도면 대처  엄청 잘한거임  무섭네  저차,0,정신나간 쓰레기들이네 진짜ㅡㅡ,1
궁금한게 급발진하면 기어 중립에 놓으면 되는거 아니여?,0,저 정신병자 싸이코패스 4만명 단체로 감옥에 처넣어야함,1
얼마나 무서웠을까요 ㅠ,0,좃간만 사라지면 돼!,1
너무 무서웠겠다 ㅠㅠㅠㅠㅠㅠ,0,쟤네는 단체로 싸이코 색기들인가,1
그냥 여성분 목소리만 들어봐도 당시 심리상태가 얼마나 공포에 질렸는지 느껴집니다 ㅠㅠ,0,좆센 ㅋㅋ,1
자동차에 전자장치가너무많이들어가도 요즘문제가많음,0,미친놈들인가. 하아....,1
한국 법은 개인보다 기업에게 유리하게 만들어짐.,0,미친것들.......,1
영상 중간에 분당판교청소년수련관이라고 나오잖아요,0,토나오네,1
안전을 철학으로 생각하는 볼보는 사고가 나면 원인을 찾을려고 전문가를 투입시킨다는데 한국은 제외인가벼,0,교육 못받은 저능한새끼들이 많네요,1
"피해자라고 주장하는사람이 주차한곳 주정차 금지구역 아닌가요 ? 저렇게 법을 어기고 교통혼란을 초래하니 귀신이 견인해가지요,",0,하.....  저 사람들 나쁜새키들,1
불법주차 딱지는 끊었남,0,저건 전통이 아니라 죽이는거지 빡대갈아,1
현대 친구 생겼네 ㅎㅎ,0,머하냐 이놈들아 미친인간들,1
애매하군..,0,저 사람들 다 뒈져버렸으면 좋겠다,1
통화중에 뭔가 내려가는 소리 딱 들리더니 그때부터 차가 달리네   전체상황을 보고싶은데 편집된 영상으로 툭툭 끊어져 있고 판단할수가 없는 영상인데,0,적당히해 시발,1
확실히 뭔 소리가 나긴하네요...,0,저건 인간도 아니다 ㅅㅂ 저게 뭐하는 짓이냐 지들이 원하는 이득 보기 위해서 ㅈㄹ을 다하고 입장바꿔 생각처해봐 무식한 놈들,1
"저건 연기한다고해도 저리할수가없다,,,볼보가 잘못한듯,,,",0,저기는 자연에 대재앙으로 고래밥이될 놈년들임,1
많이 다친게 안쓰러울뿐이네요. 언능 쾌차하시길,0,쓰레기짓거리하네,1
브레이크등이 안들어오는데 어찌 설명해야하나,0,진짜 마을주민들이 떼거지로 정신병자들이네...,1
어떡해......피해자분 진짜 무서우셨겠다....... ㅠ,0,미친것들,1
에고 급발진 사고는 안타깝지만 애초에 도로에 주차하고 물건사온것도 그렇고 물건을 샀으면 얼른 차를 다른곳으로 이동을해야지 벨트도 안메고 통화하고 있다는것도 솔직히 이해가 안가네요,0,뭐가 문젠데?개새끼들아 그냥 고기인데 먹어봐 맛있다,1
이거 뉴스로 보니깐 출발 전에 덜컥하는 소리나는데 글로브 박스열다 기어 들어 가서 당황해가지고 브레이크를 엑셀로 착각하고 밟은거로 얘기 나오던데,0,ㅅㅂ 영상을 못보겟다.,1
이게 진짜 국민의 생명이랑 직결되는 부분인데 입법을 왜안하는거지 누구든 발생할수 있는건데,0,진짜 쓰레기같네,1
"댓글들 왜이래.. 반자율주행기능이 오작동 났다자나.. 핸들 제어 안됐다자나요.. 전문가도 앞차 가까워지면 속도 줄이거나 정차하는 기능이 작동 안됬다, 중앙선도 넘으면 안되는데 넘어 갔다 말하자나요... 급발진이면 앉자마자 나갔겠지... 시동 걸었는데 브레이크에 발 안올리는 사람도 있음..? 설령 엑셀을 밟았다 해도 운전 한 짬바가 있는데 발 옮기는 것도 안해봤을까..? 엑셀 밟았다 뗏다 하면 차가 울렁였겠지.. 또, 놀라서 발을 뗏다고 하면 속도가 오르는 건 어떻게 설명함.. <br>무조건 여자라서 잘못했다 머가리 비었다 김여사다 이런 말은 생각 좀 하면서 달자... 물론 불법 주정차는 잘못임",0,미친 거 아녀 ㅅㅂ 저게 뭐하는거,1
사람은 살렸네  사고시 안전성은 최고인듯,0,미친 사람들,1
저럴땐 어떻게해야 하나요?? ㅠㅠㅠㅠㅠ,0,전통이란다. 총쏴죽여야할것들,1
남자도 많다 답답아 찾아봐라 <br>레이싱 자격증 있는 사람들도 겪었던게 급발진 사고다,0,와.. ㅅㅂ것들,1
와~해도 해도 너무하네...,0,기관총으로 다 쏴 죽여버리고 싶네,1
아... 진짜 이런게 무슨 문화이고 축제라고 하~~~  잔인함이 끝이 없구나,0,미친것들.  저런놈들 죽어도 마땅해,1
식량이 저것밖에 없다면 먹는거가지고 뭐라 안 함. 다만 전통이라는 이유로 몇백마리씩 잡는다는게 이해불가임. 고래잡는 방법도 잔인하고 피바다가 된 저곳에서 울부짖는 고래를보면서 사진찍으며 좋아하는 저 사람들을 보니 괴로워짐. 이런 축제가 굳이 존재해야하는 이유가 뭐임?,0,미친놈들,1
속이울렁거려.. 불쌍한고래..한두마리도아니고..,0,진짜 외국은 마스크 ㅈ도 안끼는구나,1
이런 비인간적인 행동을 멈추게 할수 없을까요?,0,미친넘들아니야?ㅋㅋ 걍 미쳤네ㅋㅋ,1
먹고 살 수단이 저것뿐이라 그런가,0,저것들 다 미친것같네 ㅡㅡ;;;;,1
이건 좀 심하네…,0,미틴 놈들,1
2분을 못 채우고 시청포기..,0,와  인간아  니들  사람맞냐,1
자본주의도 너무 밝히면 나쁜 것임,0,미친ㅅㄲ들이네,1
제발 죽이지 말아주세요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ너무 불쌍해요 ㅠㅠㅠㅠㅠㅠㅠㅠ,0,하여튼 ㅂㅅ들  언론에 나오면  불쌍하다고  네팔에선  신에게  받친다고  소 몇만마리 모아서 학살한다  ㅉㅉ,1
불쌍,0,인성 쓰레기새끼들이네?,1
저게사람이냐 짐승이지,0,나쁜노무시키들…,1
하..뭐야,0,개색기들 천재지변으로 흔적도 없이 사라져 버려라,1
인간자체에 환멸이 난다,0,야 저샛기들 m2뒤졌냐,1
인간이 제일  잔인한 동물,0,시발아 그럼 말이 다르잖아,1
왜 저러는건지 이해가 안되네 문화고 뭐고 진짜 무상식이다,0,진짜 미치광이새끼들이다 진짜로,1
진짜 저건 너무햇다  이건 처벌들어가야한다 진짜,0,모야 이 야만인 ㅅㄲ들은 원시인이냐? 어휴 사람 ㅅㄲ들 아니네,1
저게 축제라고?사람이 할짓이 따로있지..어떻게 저런짓을?,0,먹을것이 그렇게 없디 쒸래기네~~ㅉ,1
당장 이런 사냥은 중지해야 합니다.,0,ㅅ발 저 새끼들은 양심도 없나 ㅅ발 몇마리만 잡으면 되지 개같네,1
축제를 빙자한 학살을 유지하고 있네...마을 사람들이야 흔치않은 즐길거리로 보는 것이겠지만  먹을 게 없던 과거와는 달리 이젠 먹고사니즘이 필요한 전통(?)이 아닌데 뭔가 인간의 이기심을 극적으로 보여주는 장면..,0,쓰레기들,1
하아..뭘 본거냐 내가.. 21세기에 저런 야만적인 행위를 축제라 칭하다니.,0,전통 ㅇㅈㄹ,1
인간이 진짜 어디까지 잔인한걸까? 어딘가에서 들은 말이 지구에 필요없는 동물은 인간이라고.....,0,바이킹 ㅈㄴ미개한 민족이노,1
"저들이 축제라 하고, 즐기는 사람이 있으면 축제다.",0,왜 저러는거지 미친것들..,1
진짜 사람이 할 짓이 아니다..,0,ㅡㅡ미친놈들이네ㅡㅡㅡㅡ,1
아니.. 비난 여론이 생기면 그만둬야지.. 그걸 숨기려 하면 어떡해요,0,미친,1
"안그래도 멸종위기종인데 너무한다..,",0,미친넘들이네 진짜,1
정말 안타깝네요……,0,와.시발.....,1
이건 아니지요,0,야만인 새끼들~,1
남의나라 전통을 무조건 비난하진 맙시다,0,"저딴게 뭔 전통이여..........시발..,족ㅈ같네",1
보호한다고 다 지키는게 아니구나..,0,개미친 ...,1
이건 좀 많이 심한데,0,진짜 미친새끼들 진짜 미친놈들이네 저 새끼들도 바다에 빠트려서 작살로 대가리 조준해서 죽여야됨,1
바다에 생명체가 없다면 바다는 아름답지않다,0,미친,1
제발 그만해...,0,ㅅㅂ 저게 사람새끼들이냐 ㅋㅋ,1
같은 인간인게..부끄럽다 너무한거 아닌가.ㅜㅜㅜㅜ,0,아니 ㅆ벌 썸넬보고 두 눈을 의심했네.. 여가 무슨 구석기시대냐,1
사람을 죽이는 고래보다 고래를 저렇게 한 인간이 더 잔인하다....,0,존나 야만스럽고 미개하다...,1
어이가없네...,0,미친새끼들이네,1
너 혹시 채식주의자야?,0,찾아가서 맞짱. ㅈ. ㄴ 뜨고싶네,1
아니 왜저러는거야...진짜.,0,진짜 욕나오네,1
인간이 없어져야 지구는 아름답고 깨끗해진다..,0,저십새들,1
먼훗날 인간도 무언가에 의해 처참히 학살되며 죗값치르겠지.. 다 돌고 도는거니까..,0,개 시 ㅂ,1
진짜 인간이 미안해..,0,ㅅ1발진짜 사람ㅅ낀가..... 타노스형 인간좀 다 죽여줘<br>빌게이츠형 치사율100퍼센트 바이러스좀 개발해줘<br>그냥 인류 끝내줘 제발<br>미안해서 못살겠어,1
진짜 왜 그러는거예요?ㅠㅠ,0,개싸이코들이네!! 정신병자들,1
가슴이 아프다...,0,시발 대체 왜저러는거야?,1
와저건사람도아니다,0,어우..역겹다,1
안타깝네요,0,자동으로 욕나온다 시벌..ㅡ.ㅡ,1
저 로봇입고 스쾃하면 어떤 기분일까?,0,구역질나는것들..,1
대박 이러다 아이언맨 만드는거 아닌가요?,0,ㄹㅇ싸패같다,1
인력을 대체하는 휴먼로이드와 기계의 중간점 정도 보이네요,0,미친놈들아니야,1
옛날에 세상에 이런일이에서 어떤 아저씨가 공기 유압 로봇 만들어서 방송에 나온적있음. 당시에 카이스트 교수들하고 박사들 찾아와서 기계 작동원리 배우고감,0,정말 쓰레기들이네..,1
조금만  더 기술 발전 되면 지체장애는 그냥 눈이 안 좋으면 안경 쓰는것 처럼 저런 로봇 입고 다니는 시대가 오겠다.,0,ㅅㅂ...장난해? 진짜 개 역겨워 저런 인간들 다 범고래한테 씹어먹혀버렸으면 좋겠네,1
대박이네.,0,일본만 저 ㅈㄹ 하는게 아니었구나. 개늠들,1
여우각시별 생각나네드라마ㅋㅋ,0,ㅁㅊ놈들.....,1
영화 엣지오브 투모로우가 생각나네,0,변태새끼들,1
이제 외계인이랑 톰크루즈만 등장하면 끝??,0,미친 인간들,1
스타크래프트 마린이 현실에서 나오는군,0,도저히 못 보겠다. 야만새낃.ㄹ,1
칩같은걸 개발해서 장애를 가지고있으신분한테 이식해서 생각만으로 몸을 움직일수있게 만들면 진짜 좋겟다,0,진짜 문화 저급하다 ㅋㅋㅋㅋㅋㅋㅋㅋ,1
팔힘은 좋아야겠네,0,ㅅㅂ미친.. 걍 니들도 학살당했으면,1
싸울때 주먹도 로봇도입가능 ㅋ,0,존나 미개해…,1
마지막 너무 감동... 무방비 상태로 있다가 울컥했네요ㅜㅜㅜ,0,개쓰레기들이네,1
대박이다 엘리시움에 나오는 것처럼 생겼네,0,와 이걸또햇나 개미친새끼덜...,1
진짜 무거운거 운반하시거나 허리 안좋으신분들한테 진짜 좋겠다.. 꼭 싸게 상용화 되길 바랍니다,0,ㅅㅂ 역겹네,1
구급대원 소방대원에게 보급되어 생명을 살리는  일에도 많이 쓰이기를..,0,완전 쓰레기네 이 사람들,1
그런데 이 진화된 기술을 악용하면 정말 무시무시 할 듯 ㄷㄷ,0,씨발..,1
나중엔 진짜 영화처럼 군인들이 입고 작전투입할듯요 ㄷ,0,끔찍하고 토나온다.,1
입는 로봇 뿐 아니라 상당한 광배근도 장착하셨네요,0,헐..ㅅㅂ 뭐야 저게,1
기술력 좋아진 세상인데  왜 대머리는 아직도 치료를 못하지,0,추하다,1
치료와 창조는 달라서?,0,이새끼들 재미로잡는거같네,1
저런거는 전쟁터에 사용되지 않기를,0,고기는 잘 먹으면서 이중성 ㅅㅂㅋㅋ,1
근데 저 기계를 입을때 일어나는 하중은?? 기계 무게 나갈거같은데,0,미친것들아냐...,1
백만이면 진짜 살만한데?,0,도랏나 미친놈들이네 진짜,1
"인간 대신 일하는 로봇보다, 인간이 더 쉽게 일하게 보조하는 기계 쪽이 더 빨리 발달하겠군요.",0,미친새끼들 할말이 없다..,1
일고리즘이 훨씬 간단할테니깐여,0,싸이코같다 ㄹㅇ,1
뭔가 완전 자동화 사회와 노동사회?의 과도기적인 물건이라는 생각이 드네,0,ㅆ발... 이건 아니지...,1
터미네이터 각이다! 각!,0,개 불쌍하다,1
나도 탐나는데 힘안들고 일하면서 돈벌고 싶고 로또는 더좋은데 안되는게 현실이라.,0,ㅈㄴ제미있겟네 ㅋㅋ,1
훌륭합니다.,0,미친새끼들 아니야 ㅋㅋㅋㅋㅋㅋㅋ 뭔 생각이지;;,1
"집게로봇, 준비 완료!!!",0,사이코패스나라야?,1
공부 열심히 해야지,0,저 병신같은 나라는 어디여?,1
근데 전완근 약하면 무쓸모 ㅠㅠ....,0,와 저 사람들 싸이코 네,1
하지만 진화된 기술은 세상을 망치기도 하죠...  무분별하게 저런 로봇의 힘만 받으면 인간이 게을러 질 수 있어여 몸이 <br>굳고 우리 자제하면서 진화된 기술을 씁시다...,0,쓰레기들..,1
안경은 요즘 기술이 아니죠 그래도 1900몇십년대에도 있었는데 근데 렌즈는 신기술이죠 저도 안경은 잘 모르지만 렌즈는 무조건 많이 쓰면 눈 나빠져요,0,무식한 족속들,1
@유튜브Tan 오 진짜요? 관련 링크좀 알려주실 수 있을까요? 찾아봐도 그런 글은 안 보이네요,0,장애인들이네 저런짓 하는새끼들이 사람들도 죽인다,1
안경이 눈근육을 퇴화 시키는건 아니지만 안경쓰다보면 눈도 더 안좋아져요 렌즈는 더더욱이고...,0,저게 인간들이라고? 와 씨발 저런것들도 사람이라고 먹고 자고 싸고 하겠지 개 같은것들. 진짜,1
안경이 눈근육 퇴화시키나요?,0,다 뒤지게 저기다 핵쏘고싶다.,1
기술연구개발하시는분들께 진심으로 감사합니다.,0,추악한것들,1
팔에는 뭐가 없는데 원리가 뭐임?,0,미개하다 진심으로 ㅋㅋㅋㅋ,1
진짜 실용성대비 가격도 너무 좋은듯,0,미쳐따... 개눔들,1
가격도 싸고 성능은 좋음,0,웃는모습...진짜 정신병자들같다..,1
세상이 바뀌고있다.,0,역겨워서 토나와,1
나도 나이를 먹었나 보다. 전신마비였던 사람이 걸어오는거 보고 눈물이 나오네.,0,진짜 미친놈들이다. 심지어 마스크도 없어. 야만스럽기 짝이없다,1
일거리가 늘어날게 뻔하군,0,진짜 미개하다 ㅋㅋㅋ,1
영화가 현실로 되어가고 있네요~ 좋은 일로만 발전되었으면 좋겠다 싶네요~~~,0,아니 ㅆ레기사람들이네,1
몇십년만 지나면 아이언맨도 만드겠네 ㅋㅋㅋㅋ,0,그 전통으로 니네 그 잔혹한 대가리 따라,1
지금도 아이언맨은 있는데,0,미친 존나역겹네 코쟁이들...,1
우씌...눈물 나온다...ㅠ,0,저새끼들은 고래없어지면 내가한거 아니라고 ㄹㅇ ㅈㄹ랄떤다 ㅉㅉ,1
새로운 혁명의 시대에 사는게 아닐까?,0,미개하구먼~~~,1
착용시 다름을 확연히 느낄수가 있으면 대박제품,0,"개씨발 저게 뭐야,,,",1
상하차 좀 하면 되겠다,0,미친인간들,1
백만원이면 주문 폭주할듯 싶은데.. 직원을 고용해더 한달에 200인데;,0,개시바 진짜 개쌍욕이 절로나오네... 개잔인해서,1
백만원이면 시골 계신 부모님 사드리고싶은데 과연 언제 얼마나 할지... 거의 모든이가 사고싶어할텐데...,0,아 진짜 죽여버리고 싶다! 살인충동!,1
뽀옇게 보여서 보이지도않네,0,아니 저게 사람 새끼냐!?,1
오 조으다,0,와 ㅅㅂ 양심,1
와 이거 수트 끝내준다,0,저런새끼들은 중국에 가서 홍수로 뒤져야됨,1
소중한 영상 감사드립니다.,0,어우 미친샛기들,1
장비를 끼면 운동이 안되죠ㅋㅋㅋ차라리 안끼고 낮은 무게 하는게 나을듯 해요.,0,악마새끼들,1
마지막 함께 춤추자... 감동적이네요,0,일본개노무새키긓,1
과학쿠키에서 봤던거다~!,0,무식하다.....,1
이제 두배로 무거운거 들게하겠네 ㅋㅋㅋㅋ,0,저기에 핵한방 떨구고싶네ㅡㅡ,1
자격증 언제 딸수있습니까,0,저게 뭐하는 짓이냐 미친놈들이네,1
택배 상하차에 엄청 도움되겠다,0,ㄱㅅㄲ들,1
기술의 힘 과학의 발전 정말 좋습니다,0,마개로막는 약아빠진미친것들  ㅉㅉ,1
빨리 상용화되어 아픔이 있으신분들께 큰 힘이 되시길바랍니다.,0,적당히를 모르는 ㅅㄲ들,1
저도 쓰고싶음,0,ㅁㅊ 놈들이네,1
진짜 저런 기술 로봇들이 투자를 받아서 더 많아 졌으면 좋겠습니다 :],0,정신병자들,1
화질변경 못하는 거 유튜브 오류인가요?,0,씨발놈들이 우리가 애지중지해서 보호하는걸로 축제 즐기고 있네;;;,1
어릴때 만화책으로만 보던게 일어나네ㄷㄷ,0,개쓰레기 나라네,1
저런 유용하고 좋은 기술을 좋은곳에 사용되어 기쁘고 좋네요,0,싸이코패스들...,1
나중에 진짜 슈트 입고 싸우는 스포츠도 나오겠네;;,0,저인간들 다 죽이고싶다!,1
그만큼 인류멸망이 멀지 않았다는거지,0,@초등학생은잼민이가 아니다 너한데 한말아닌데 찔리냐 잼민아ㅋ,1
마지막 눈물나네....,0,이런 미친ㄴ 들 그러고도 사람이냐,1
파이팅!!,0,ㅅㅂ사람이 할짓이 아니네,1
요즘 날씨 왜이러니 ㅠㅠㅠㅠㅠㅠ,0,쉬벌 야만족들,1
숲세권 리버뷰 오션뷰... 조심해~,0,정신병 있나,1
하늘이 대신 벌하네,0,저런쓰레기 같이 인간이인내,1
백년에 한번 올까말까한게 매해마다 오는 것 같다 ㄹㅇ;;,0,개쓰레기네,1
우리나라도 불안하다,0,저 인간 쓰레기네,1
매번이런기사볼때마다 백년만에한번올까말깐데 십년으로바꿔라,0,다 죽여야함...,1
시골지역 다니다 보면 산 비탈에 전원주택들 엄청 많던데 보기에도 불안혀....,0,미칭 잉간들,1
껄껄껄,0,미띤놈들,1
한국도 태양광 설치한곳 조심해야할듯,0,뇌절 오지네 받네 시발,1
잘가시게들,0,ㅅㅂ...이딴것좀 하지마,1
무섭네,0,하... 씨발,1
약하네ㅋㅋ,0,감성충들 역겹네ㅋㅋ겨우 동물 죽인걸로 ㅂㄷㅂㄷㅋㅋ 채식주의자면 ㅇㅈ,1
무섭다. 일본 정부는 싫어하지만 자연재난으로 어려움을 겪는 일본 국민들에게 위로를 보낸다,0,사람새끼들 맞나???,1
혹시나 구호물품 같은거 보내지마라,0,ㅈㄴ 미개하네,1
"전쟁으로 많은 피해자를 만든 일본이 이제 벌을 받고 있는거다. 지진, 해일, 태풍, 모든 것으로 나라는 멸망 할것이다.",0,진짜역겹네,1
우리도 긴장해야 한다. 더더욱 우리나라는 산지가 많기 때문에 철저한 대비가 필요하다.,0,ㅅㅂ 이게 처 돌았나,1
아 ㅋㅋ,0,시발 그냥 멸망 ㄱ,1
언제 다 치우나....,0,저런 처죽일 쓰레기들 저 야만인들 천벌받는다.,1
뭐가 문젠데?,0,ㅅㅂ 저게 인간이냐,1
탈출이 아니라 곧바로 산사태에 쓸려가버렸을 것 같음...;;,0,토나올뻔... 입에서 토맛이....,1
일본은 저 기회가 일본이 정신차릴수있는기회가 됬으면 좋겠다,0,미친짓이지.,1
앞으론  착하게  살아라,0,닥쳐 닭 돼지 소 처먹지마,1
이런일 더 생겼으면 좋겟다,0,싸이코아니냐 웃는가보면,1
한국도 곧 장마철이라 준비 단단히 해야될듯요....,0,ㅠㅜ...미친놈들,1
자연아 좀만 더 힘내라 ㅎㅎ,0,🐕 쓰레기들,1
나무 배어다 골판지 만들다 산사태난거임??,0,ㅁㅊㄱㄷ,1
저희집도 일요일에 그네랑 자전거 넘어졌어요 ㅠㅠ,0,진짜 욕 안하고싶지만 저런것들은 정말 씹 ㅅㅐ다..저런짓 하는것들 부모도 잡아서 똑같이 해야한다,1
일본은 진짜 자연재해가 끊임이 없네,0,어휴~역겨워 미친것들,1
머 어때 자연이 사랑하는 거겠지,0,와..처웃고있네.,1
올림픽 기간 동안 태풍도 올거같은데,0,완전 미친놈들 이네..,1
이야 무슨 애니메이션같네,0,미쳤나봐..벌받아너네들,1
매일매일 우울한 뉴스만 보다가  간만에  희소식이네요~  오늘은 꿀잠자야지,0,도른자들,1
자연재해가 무섭네요..더이상의 피해가 없길 바랍니다.,0,니 애미 ㅋ,1
진짜 몇십년안에 기후때문에 지구가 망할까..?,0,천벌을 받을 미친 것들!,1
일본은 굉장히 오래된 건물이 많고 여행 갈때마다 현지 가이드가 옛 건물에 자부심이 넘치게 이야기를 많이 하더라 근데 그럼 뭐해 다 무너져 내리는데..,0,ㅆㅂ 욕밖에안나온다 ㄱㅅㄲㄷ,1
지진이 저렇게 나는데 버티는게 이상한거 아닌가,0,와..;;싸이코네 완전,1
우리나라도 철저한 대비가 필요해 보입니다,0,이 악마같은 놈들,1
진짜 무슨 재난 영화의 한 장면 같다,0,잔인한 ㅅㄲ,1
자연재해는 어떻게 막을 방법이 없는거같다..,0,진짜 인간말종들이다,1
"한국도 산 주변 도로옆 모조건 넝쿨뿌리나무등 땅으로 깊이 물이 지하수큰땅 주변 동굴등 탄광근처 복원필수 땅속빈공간없애코 물석수 공장 지하수 그만 공장 없애기 석수제조 군 나라에서만 제조 필요시 전시 재해때만 제조<br><br>캠핑처러 조나대비 캠핑전문들처럼 이런수상 구조대 국 경찰구조대들 ssu나 sdt 같이 일반인들도배워야할 정보 시민들 프로그램있어도 보는사람만 관심있는사람 이제 구조재난 재해 전쟁시 가스 불 초등 유치원 중,고 대학생 성인직장들도 이제 전쟁 예비군들도 군인도 의무적으로 체육시간 비디오등 훈련장 체험 1년 직장인들 학생들은 주기적으로 비디오시청을 주1회 주 체육시간마다 보이는 포스터등 가르치기",0,인간쓰레기들...,1
생과 사가 정말 간발의 차이네요. 정말 놀랍습니다........,0,역겹다,1
와 진짜 인간은 자연의 섭리를 범접할수가없다..,0,시부레 성악설아 맞는듯,1
