,0
3918,나도 동의 ㅇㅇ 그리고 쓰레기 봉투 뒤집어쓰고 자살하는게 말이 되나
3919,나도 실종이나 되봐야징... 살고싶지도 않은데
3920,실종이고 뭐고 되좀 고쳐... 돼 돠 돼
3921,마지막 까지도 문제집을 사다니... 마음이 너무 아프다
3922,근데 찾아달라면서 얼굴은 왜 모자이크임?
3923,"에이..이놈아…왜그랬니 ㅠㅠ<br>살아야지…끝까지 가봐야지 이놈아…<br>우리오빠도 스스로 세상을 떠났는데,남은가족들은 그때부터 지옥이란다…"
3924,의대생 사건으로 경찰들 눈치보는게 여기까지 보인다... 열심히 한 건 좋은데 여태 이렇게 할 수 있는거 왜 안 했을까 ㅜ 억울하게 죽은 학생들 전부 이렇게 찾아주고 도와줬으면 좋겠다..
3925,ㅋㅋㅋㅋㅋㅋㅋㅋ
3926,일베에 디씨 하더만
3927,얘 일베더만 ㅋㅋㅋㅋㅋㅋ
3928,왜 우리동네냐...ㅠ
3929,삼가 고인의 명복을 빕니다 🙏
3930,내 이름이 ○서현인데 뭔가 불길해진다.
3931,좀 애들좀  공부해라 공부해라 들들볶아서 키우지좀마라   변호사되도 성폭행범되는거몰라?  공부보다 인성을좀가르쳐
3932,파타퐁 갤러리 노딱 휘핑님의 부활을 적극 기원합니다.
3933,그알 재료 또나왔네~~
3934,대체 왜 누가..
3935,아니근데찾는다며얼굴은대체왜가리는건ㅣ
3936,@J M 영상은 1일전
3937,이미 돌아가셨으니 그런거 아닐까요?
3938,삼가 고인의 명복을 빕니다………
3939,아직어린데 원한관계도 없을거고 자살도 아닌거 같고 외국인 범죄?
3940,여기 댓글 잼민이들 보니까 대한민국 미래가 암담해지는것 같다. 미친놈들
3941,삼가 고인의 명복을 빕니다
3942,기출 전에 수능완성 사는 게 뭐가 많치 않은 경우인 거지…왜?<br>정시준비를 할 수도 있고… 왜 저런 말을 한 거지 졍찰은
3943,"저는 5살 때 유치원도 왕복 2km가 넘는 거리를 혼자서 왔다 갔다 했고 집에 오면 집에 아빠가 술취한 채로 있어서 문을 안 열어주시고 그래서 배고파서 또 왕복 2km 넘는 거리의 외할아버지 댁에 가서 점심 얻어 먹을 수 있으면 먹고 못 먹으면 말고 해서 다리가 고관절 무릎 발가락 까지 5살 때 관절에 인대가 늘어 났구요 집에 들어가서 아빠에게 배고프다고 하면 5살짜리 한테 니가 아빠한테 식사를 대접해야지 왜 애새끼가 배고프다고 하냐고 뺨을 수차례 때리시고 그리고 엄마도 배고프다고 하면 뺨을 때리셨어요 그래서 5살때부터 초등학교 6학년까지 제대로 못 먹었습니다<br><br>그 이유는 집에서 점심을 12시에 먹는데 초등학교 때 11시 45분에 끝나면 집에 오는데 30분 이상 걸리거든요 그러면 식사를 다 끝낸 상태인데 배고프다고 하면 이미 점심 식사 끝냈는데 왜 늦게 오냐면서 뺨을 10대 넘게 때렸구요<br>학교에서 청소당번인데 그거 때문에 늦게 왔다고 또 뺨을 때리고 왜 친구들이랑 놀고 와놓구선 청소 하고 왔냐고 뺨을 때렸고 당연히 점심도 못 먹구요 그래서 1주일 동안 뺨 100대 이상 맞다가 엄아가 학교에 전화 해서 선생님에게 청소 당번이 맞냐고 해서 선생님께서 맞다고 하니 저를 청소 당번에서 빼라고 해서 그 때부터 애들에게 왕따와 학교 폭력을 당하기 시작 했고 고3까지 이어졌습니다<br>제가 맛있는 음식을 먹으면 뺨을 때리셨습니다<br><br>화장실 급한데 어른이 먼저 들어가야 한다고 해서 못 들어가게 막고<br>제가 팬티에 싸면 왜 다큰놈이 팬티에 싸냐면서 뺨을 수차례 때렸습니다<br>엄청 여러번이요 초등학교 3학년 때 10살이면 다 큰 거 아니냐면서 성인 아니냐면서 돈을 벌어오라고 해서 제가 초3이 돈을 어떻게 벌어오냐고 하니까 수차례 뺨을 때리시고 강제로 팔 잡고 집 밖으로 끌려 나갔고 아버지가 힘들게 돈 벌어오는데 너는 집에서 뭐하냐면서 개xx 씨xx 욕 들었습니다 그리고 엄마가 지인들에게 전화해서 아이가 말을 안 듣고 속 썩인다고 거짓으로 주변 사람들과 친적들에게 알리셨습니다 제가 다 들었죠 초3때 저보고 쓰레기,음식물쓰레기,병,캔등 저보고 버리라고 하셨고 제가 팔아프다고 하니 뺨 때리셨습니다<br><br>그리고 뺨을 쓰레기를 버릴 때까지 끊이지 않고 뺨을 때렸고 제가 쓰레기를 드는 순간 제 팔 근육 인대가 뚜두둑 하면서 늘어나는 소리가 들리면서 엄청 고통 스러웠고 그 이후에 계속 쓰레기를 버려서 상체 인대가 몸 전체적으로 늘어났고 목,허리 디스크가 생겼습니다 그리고 제가 돈 안 벌어 온다는 이유로 쓰레기 버리기 힘들 다는 이유로 팬티를 벗긴 뒤에 주방에서 칼,가위를 가져와서 제 성x에 갖다 댄 뒤 말 안 듣는다고 잘라버리겠다고 협박을 했습니다 말 듣는다고 했고 저는 엄청난 정신적 충격과 성적 수치심이 들었습니다<br><br>아빠가 안마 하라고 하고 초3때 무거운 기계를 들고 안마를 하는데 팔이 아프다고 하니 술먹은 아빠가 욕 하면서 뺨을 수차례 때리고 옆에 있는 엄마가 젊은 놈이 팔이 뭐가 아프냐고 그냥 참고 안마 하라고 쌍욕을 하구요 초1때 이후에 초6까지 학교 선생님 께서 준비물 사오라고 하셨는데 엄마가 저보고 직접 돈 벌어서 준비물 사라고 하면서 제가 어떻게 돈 버냐고 하니까 뺨을 수차례 때리셨습니다 지금 34살 현재까지 지금 이 상황이 지속적으로 이루어 지고 있는 상황이고<br><br><br>제가 아스퍼거장애라는 정신 질환을 앓고 있는데 이것도 부모님 때문에 생긴 질병인데 제가 2006년 고2때 정신병자 같다고 정신의학과에 학교 선생님에게 조퇴 하라고 말하고 데려갔는데 아스퍼거 장애더군요 그래서 제가 장애인 등록을 하려고 2019년에 진료 기록을 받으러 갔는데 첫 장에 엄마가 먼저 가서 얘기한 내용에 입양이라고 있더군요 그래놓고 저에게 직접 낳아서 키운것처럼 얘기 했습니다<br><br>왜 우리 가족한테 너 같은 쓰레기가,정신병자가 태어 났냐고 5살때부터 욕을 먹었습니다 그리고 초등학교 때 방송에 위안부 할어님 나오는데 엄마가 위안부 할머님들 창녀라고 하는 거에요 그래서 제가 아니라고 했더니 뺨을 수차례 때리면서 맞다고 저에게 강요를 하고(제가 계속 아니라고 했더니 때리다가 본인 팔아프다고 포기함) 1995년 삼풍 백화점 때 죽은 게 뭐가 슬프냐고 고인들 유가족들 비하 천안함 사건 때 죽을 사람이 죽었는데 저게 왜 슬프냐고 고인들 유가족들 비하 세월호 사건 때<br>애새끼들 죽은 게 왜 슬프냐고 하면서 유가족들 보고 정신병자라고 하고 자식이 죽었으면 축제의 파티를 벌여야 되는 거 아니냐며 고인,유가족들 비하 제가 울었더니 하는 말 &quot;애새끼들 뒤진게 뭐가 슬프다고 쳐 울어? 내가 자식을 잘 못 키웠네 정신병자 새끼가 좀더 쳐 때려서 정신 교육을 똑바로 시켰어야 했는데 애새끼가 저모양이네&quot; 옆에서 아빠가 &quot;미친새끼라그래&quot; 이랬습니다 <br><br>제가 몸에 병이 걸려서 아프다고 하니 니가 뭐가 아프냐면서 욕설 고함 병원에서<br>선생님에게 팔 아프다고 했더니 &quot;힘줄이 늘어난것 같다&quot;고 말씀 하셔서 엄마에게 말 했더니 &quot;병원에서 니 아픈걸 왜 말해?&quot; 이랬습니다 목,허리디스크가 ct촬영한 게 있고 증거가 있음에도 불구하고 병원에 가팅 가지도 않고 컴퓨터 때문이 아니라고 의사선생님께서 말씀 하셨는데 엄미,아빠는 욕설과 고함을 지르면서 컴퓨터 때문이 맞다고 의사가 돌팔이라고 욕설을 했습니다<br><br>그래서 용돈 20만원이 엄청 적은 거죠... 도와 달라고 말하고 싶지만 요즘 세계에 도와 달라고 하면 전혀 도와주는 사람 없어서 말 못 하구요 그리고 도와 달라고 한다면 겉으로 보기에 몸이 멀쩡해 보이니 당연히 안 도와주겠죠 왜냐하면 목,허리디스크 관절염,인대,힘줄 이런게 눈으로 보이는 병이 아니니까요<br><br>그래서 항상 제 마음 속으로 &quot;제발 누가 저 좀 도와주세요 누가 저 좀 살려주세요&quot; 이렇게 외칩니다 하지만 이렇게 5살 때부터 속으로 말 해도 소용이 없더군요... 심지어 제가 이렇게 가정 폭력 당한 걸 그 어느 누구도 들어주지 않습니다 친척이든 누구든요 그래서 얘기할 곳이 없어요 제가 조금이라도 얘기 하면 그만 얘기 하라고 합니다<br><br>그냥 죽는 게 나을 것 같은데 죽을 용기가 없는 게 참 한이네요 그냥 죽어서 없어져 버리면 나을 텐데 돈이 없어서 약도 제대로 못 먹고 관리도 못 한다는 게 얼마나 속상한 일이고... 게다가 부모가 매일 심부름 시키고 저는 계속 몸이 아프고 정신적으로 스트레스 받고요 아무도 저에게 관심이 없습니다<br><br>아동학대 금지법조 2014년에 생겨서 2007년부터 2014년까지 초등학생들만<br>부모를 처벌하는 게 생겨서 저는 2000년에 초6이여서 공소시효로 고소도 불가능 합니다 제가 도대체 이 세상에 왜 사는지 이유를 모르겠습니다 제가 이렇게 말해도 거짓말 치지 말라는 사람도 있구요 제가 살아도 살아 있는 것 같지도 않고 재산도 없고 몸이 아파서 돈도 못 벌고 살아있어도 살아 있는 것 같지도 않고<br>당연히 어떤 사람도 도와주는 사람이 전혀 없고<br>제 힘든 상황을 말해도 성인이라는 이유로 들어주는 사람도 없고<br>90년대에는 아동학대를 당해도 어떤 부모가 자식을 학대 하냐며 무시 받던 세상이고<br>90년대에는 아동학대로 신고를 경찰이 접수해도 부모가 가정일이라면서 거절 하면<br>조사도 하지 못 하고 그냥 돌아가야 하는 세상이였고 이렇게 산다고 해서 제 미래기 행복 해질 거라는 희망도 없고 그냥 제가 심장마비나 걸려서 죽었으면 좋겠는데 <br>나도 지금 억지로 살기 싫은데 살고 있는데 왜..."
3944,기출이 아니라 가출
3945,"충동적 자살도 많아요... 고3이랍니다 고3. 진짜 엄청 힘들 나이에요. 수특 문제집 5권을 사면서 무슨 생각이 들었겠어요. 저걸 사면서 문제 죽어라 풀 생각에 신나할 학생은 몇 명이나 될 것이며, 심지어 그냥 일반고 아니고 분당에 있는 서현 고등학교, 공부 존나 잘하는 학생들 모인 일반고입니다.<br><br>사건을 가장 가까이에서 들여다본 사람은 현 시각으로 경찰 관계자에요. 그 사람들이 자살 추정이라니, 일단 조용히 하고 수사를 더 지켜봅시다. 고 손정민 군 사건 언급하며 가해자가 있을지도 모른다는 댓글이 심심치 않게 보이는데, 아직 고 손정민 사건도 종결되지 않았고 A씨가 가해자든 아니든 네티즌들은 A씨와 그 가족의 삶을 짓밟아버린 건 사실입니다. 여기서도 또 다른 누군가를 그렇게 짓밟고 싶으신가요?"
3946,충동 자살도 자살이지만 저렇게 열심히 미래를 위해 노력하는 모습인데.. 참 안타까움 사고인지 자살인지 타살인지..
3947,@나얼박효신 무-능
3948,"저는 5살 때 유치원도 왕복 2km가 넘는 거리를 혼자서 왔다 갔다 했고 집에 오면 집에 아빠가 술취한 채로 있어서 문을 안 열어주시고 그래서 배고파서 또 왕복 2km 넘는 거리의 외할아버지 댁에 가서 점심 얻어 먹을 수 있으면 먹고 못 먹으면 말고 해서 다리가 고관절 무릎 발가락 까지 5살 때 관절에 인대가 늘어 났구요 집에 들어가서 아빠에게 배고프다고 하면 5살짜리 한테 니가 아빠한테 식사를 대접해야지 왜 애새끼가 배고프다고 하냐고 뺨을 수차례 때리시고 그리고 엄마도 배고프다고 하면 뺨을 때리셨어요 그래서 5살때부터 초등학교 6학년까지 제대로 못 먹었습니다<br>그 이유는 집에서 점심을 12시에 먹는데 초등학교 때 11시 45분에 끝나면 집에 오는데 30분 이상 걸리거든요 그러면 식사를 다 끝낸 상태인데 배고프다고 하면 이미 점심 식사 끝냈는데 왜 늦게 오냐면서 뺨을 10대 넘게 때렸구요<br>학교에서 청소당번인데 그거 때문에 늦게 왔다고 또 뺨을 때리고 왜 친구들이랑 놀고 와놓구선 청소 하고 왔냐고 뺨을 때렸고 당연히 점심도 못 먹구요 그래서 1주일 동안 뺨 100대 이상 맞다가 엄아가 학교에 전화 해서 선생님에게 청소 당번이 맞냐고 해서 선생님께서 맞다고 하니 저를 청소 당번에서 빼라고 해서 그 때부터 애들에게 왕따와 학교 폭력을 당하기 시작 했고 고3까지 이어졌습니다<br>제가 맛있는 음식을 먹으면 뺨을 때리셨습니다<br>화장실 급한데 어른이 먼저 들어가야 한다고 해서 못 들어가게 막고<br>제가 팬티에 싸면 왜 다큰놈이 팬티에 싸냐면서 뺨을 수차례 때렸습니다<br>엄청 여러번이요 초등학교 3학년 때 10살이면 다 큰 거 아니냐면서 성인 아니냐면서 돈을 벌어오라고 해서 제가 초3이 돈을 어떻게 벌어오냐고 하니까 수차례 뺨을 때리시고 강제로 팔 잡고 집 밖으로 끌려 나갔고 아버지가 힘들게 돈 벌어오는데 너는 집에서 뭐하냐면서 개xx 씨xx 욕 들었습니다 그리고 엄마가 지인들에게 전화해서 아이가 말을 안 듣고 속 썩인다고 거짓으로 주변 사람들과 친적들에게 알리셨습니다 제가 다 들었죠 초3때 저보고 쓰레기,음식물쓰레기,병,캔등 저보고 버리라고 하셨고 제가 팔아프다고 하니 뺨 때리셨습니다<br>그리고 뺨을 쓰레기를 버릴 때까지 끊이지 않고 뺨을 때렸고 제가 쓰레기를 드는 순간 제 팔 근육 인대가 뚜두둑 하면서 늘어나는 소리가 들리면서 엄청 고통 스러웠고 그 이후에 계속 쓰레기를 버려서 상체 인대가 몸 전체적으로 늘어났고 목,허리 디스크가 생겼습니다 그리고 제가 돈 안 벌어 온다는 이유로 쓰레기 버리기 힘들 다는 이유로 팬티를 벗긴 뒤에 주방에서 칼,가위를 가져와서 제 성x에 갖다 댄 뒤 말 안 듣는다고 잘라버리겠다고 협박을 했습니다 말 듣는다고 했고 저는 엄청난 정신적 충격과 성적 수치심이 들었습니다<br>아빠가 안마 하라고 하고 초3때 무거운 기계를 들고 안마를 하는데 팔이 아프다고 하니 술먹은 아빠가 욕 하면서 뺨을 수차례 때리고 옆에 있는 엄마가 젊은 놈이 팔이 뭐가 아프냐고 그냥 참고 안마 하라고 쌍욕을 하구요 초1때 이후에 초6까지 학교 선생님 께서 준비물 사오라고 하셨는데 엄마가 저보고 직접 돈 벌어서 준비물 사라고 하면서 제가 어떻게 돈 버냐고 하니까 뺨을 수차례 때리셨습니다 지금 34살 현재까지 지금 이 상황이 지속적으로 이루어 지고 있는 상황이고<br><br><br>제가 아스퍼거장애라는 정신 질환을 앓고 있는데 이것도 부모님 때문에 생긴 질병인데 제가 2006년 고2때 정신병자 같다고 정신의학과에 학교 선생님에게 조퇴 하라고 말하고 데려갔는데 아스퍼거 장애더군요 그래서 제가 장애인 등록을 하려고 2019년에 진료 기록을 받으러 갔는데 첫 장에 엄마가 먼저 가서 얘기한 내용에 입양이라고 있더군요 그래놓고 저에게 직접 낳아서 키운것처럼 얘기 했습니다<br>왜 우리 가족한테 너 같은 쓰레기가,정신병자가 태어 났냐고 5살때부터 욕을 먹었습니다 그리고 초등학교 때 방송에 위안부 할어님 나오는데 엄마가 위안부 할머님들 창녀라고 하는 거에요 그래서 제가 아니라고 했더니 뺨을 수차례 때리면서 맞다고 저에게 강요를 하고(제가 계속 아니라고 했더니 때리다가 본인 팔아프다고 포기함) 1995년 삼풍 백화점 때 죽은 게 뭐가 슬프냐고 고인들 유가족들 비하 천안함 사건 때 죽을 사람이 죽었는데 저게 왜 슬프냐고 고인들 유가족들 비하 세월호 사건 때<br>애새끼들 죽은 게 왜 슬프냐고 하면서 유가족들 보고 정신병자라고 하고 자식이 죽었으면 축제의 파티를 벌여야 되는 거 아니냐며 고인,유가족들 비하 제가 울었더니 하는 말 &quot;애새끼들 뒤진게 뭐가 슬프다고 쳐 울어? 내가 자식을 잘 못 키웠네 정신병자 새끼가 좀더 쳐 때려서 정신 교육을 똑바로 시켰어야 했는데 애새끼가 저모양이네&quot; 옆에서 아빠가 &quot;미친새끼라그래&quot; 이랬습니다 제가 몸에 병이 걸려서 아프다고 하니 니가 뭐가 아프냐면서 욕설 고함 병원에서<br>선생님에게 팔 아프다고 했더니 &quot;힘줄이 늘어난것 같다&quot;고 말씀 하셔서 엄마에게 말 했더니 &quot;병원에서 니 아픈걸 왜 말해?&quot; 이랬습니다 목,허리디스크가 ct촬영한 게 있고 증거가 있음에도 불구하고 병원에 가팅 가지도 않고 컴퓨터 때문이 아니라고 의사선생님께서 말씀 하셨는데 엄미,아빠는 욕설과 고함을 지르면서 컴퓨터 때문이 맞다고 의사가 돌팔이라고 욕설을 했습니다<br>그래서 용돈 20만원이 엄청 적은 거죠... 도와 달라고 말하고 싶지만 요즘 세계에 도와 달라고 하면 전혀 도와주는 사람 없어서 말 못 하구요 그리고 도와 달라고 한다면 겉으로 보기에 몸이 멀쩡해 보이니 당연히 안 도와주겠죠 왜냐하면 목,허리디스크 관절염,인대,힘줄 이런게 눈으로 보이는 병이 아니니까요<br>그래서 항상 제 마음 속으로 &quot;제발 누가 저 좀 도와주세요 누가 저 좀 살려주세요&quot; 이렇게 외칩니다 하지만 이렇게 5살 때부터 속으로 말 해도 소용이 없더군요... 심지어 제가 이렇게 가정 폭력 당한 걸 그 어느 누구도 들어주지 않습니다 친척이든 누구든요 그래서 얘기할 곳이 없어요 제가 조금이라도 얘기 하면 그만 얘기 하라고 합니다<br>그냥 죽는 게 나을 것 같은데 죽을 용기가 없는 게 참 한이네요 그냥 죽어서 없어져 버리면 나을 텐데 돈이 없어서 약도 제대로 못 먹고 관리도 못 한다는 게 얼마나 속상한 일이고... 게다가 부모가 매일 심부름 시키고 저는 계속 몸이 아프고 정신적으로 스트레스 받고요 아무도 저에게 관심이 없습니다<br><br><br>아동학대 금지법조 2014년에 생겨서 2007년부터 2014년까지 초등학생들만<br>부모를 처벌하는 게 생겨서 저는 2000년에 초6이여서 공소시효로 고소도 불가능 합니다 제가 도대체 이 세상에 왜 사는지 이유를 모르겠습니다 제가 이렇게 말해도 거짓말 치지 말라는 사람도 있구요 제가 살아도 살아 있는 것 같지도 않고 재산도 없고 몸이 아파서 돈도 못 벌고 살아있어도 살아 있는 것 같지도 않고<br>당연히 어떤 사람도 도와주는 사람이 전혀 없고<br>제 힘든 상황을 말해도 성인이라는 이유로 들어주는 사람도 없고<br>90년대에는 아동학대를 당해도 어떤 부모가 자식을 학대 하냐며 무시 받던 세상이고<br>90년대에는 아동학대로 신고를 경찰이 접수해도 부모가 가정일이라면서 거절 하면<br>조사도 하지 못 하고 그냥 돌아가야 하는 세상이였고 이렇게 산다고 해서 제 미래기 행복 해질 거라는 희망도 없고 그냥 제가 심장마비나 걸려서 죽었으면 좋겠는데 <br>나도 지금 억지로 살기 싫은데 살고 있는데 왜..."
3949,@썬업 이런새끼특) 고3때 학교는 교도소 어쩌구하는 글 카톡 배사였음.
3950,그렇게 자격지심 강하면 너나 잘 하던가ㅋ
3951,형 힘내
3952,여자친구한테 이별통보 받고 슬픔에 극단적 선택한거 아니냐? 저 나이때는 보통 그러한데
3953,@Sireob 만약에 니 논리에 따르면 여자때문에 죽으면 환자인거네? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅅㅂ ㅋㅋㅋ
3954,@나요나 대학도 안나온 고딩이 여친과 사귀고 헤어져서 그랬다고 하면 그게 말이 이해가 안되는데요..^^;; 님 논리면 학창시절 연애좀 해봤다던 사람들 다 우울증환자였던건가요? 뭘 보통 다 그렇다고 일반화하시는지..ㅋㅋ;;
3955,@밈 너 스스로 한테 물어봐야하지 않을까? ㅋㅋ 연애 안해봄?
3956,만약에 내 말이 맞으면 어쩔래 쉐끼들아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
3957,어휴 ㅉ
3958,하...꿈이 넘치는 고3이..
3959,음모론 자제 해라<br>다 부서버리기 전에
3960,ㄹㅇ
3961,인터넷여포 각성 ㅋㅋㅋㅋㅋ
3962,파괴자 강림
3963,휘핑게이야..
3964,삼가 고인의 명복을 빕니다..
3965,귀신 씌여서 그런거 아니가?
3966,언제부터 뉴스에서 꼴랑1명 실종된것도 보도를 한거야?<br>뉴스꺼리 더럽게 없네
3967,"@밈 뇌피셜 맞죠. 돈없으면 영상 안내보내준다? 말도안되는 소리죠ㅋㅋ;; 이나라 이땅에 실종사건 일어나는게 한두건입니까?  갓난 애기들 부터해서 노인분들까지 한달에만 몇십건씩 일어나고 있는데 그 사건들까지 뉴스거리로 만들면 엄청 차고넘쳐요. 그리고 뉴스가 저런사건들 뿐만아니라 사회의 다방면에서 일어나는 수십, 수백개 화제거리들도 다루는건데 저거 하나만 나왔다고 해서 그게 그렇게 못마땅한건가요? 실종도 돈이 있어야 찾아준다? 돈없으면 개무시하고 일처리 제대로 안해주고? 이런 논리면 오히려 돈없다고 일처리 제대로 안하는 쪽이 더 뉴스거리같은데요?"
3968,@Sireob 뭔 뇌피셜임 쟤네가 공짜로 해주나? 다 돈받고 하는건데ㅋㅋ
3969,@지구정복을꿈꾸는자 돈으로 뉴스매수한다는 한강사건 음모론자와 똑같은 마인드! 와! 정복자 화이팅!
3970,@지구정복을꿈꾸는자 돈이 있어야 살아남는 더러운 세상! 와! 부자들 나쁜놈😡😡😡
3971,역시 우리 지구정복을 꿈꾸는 k-ongsanjuyi 인민!
3972,범인을 찾아서 꼭 잡아야 한다 이거 연쇄살인할 놈이다......<br>삼가고인의 명복을 빌고 살인자놈에겐 뒈져서 홍연의 지옥에소 영원히 굴려질꺼다
3973,죽음은 삶의 끝이 아니라 삶의 일부로서 존재한다
3974,어린 나이에 너무 안타깝네요ㅜㅜ<br><br>타살이 의심되는데... 자살할 이유가 없을 듯...<br><br>타살이라면 진범을 꼭 잡아주시길
3975,타블로 하버대 갓음??
3976,휘성아 !! 나도 너랑 같은 고3이야 !! 우리같이 수능보고 꽃같은 대학생활 했으면 좋겠다 ..ㅜㅜ!!
3977,이미죽음
3978,I think it&#39;s really unfortunate. I feel like my parents are breaking down.
3979,마지막으로 사는 책이 수완.. <br>수능 완성하려고 샀을텐데 ㅠㅜ
3980,으
3981,"무사하길바랬는데,,,뉴스접하고놀랐고안타깝네요 삼가고인의명복을빕니다..."
3982,자기가 지금 젤 힘들다고 느낄수있는데 현실은 지금이 가장 행복한거임 ㅅㄱ
3983,@김동동 한글모르냐 ㅋㅋ 니미래 암울하다고 ㅋㅋ 지금이 젤 행복한거라니깐? 앞으로 나아지겠단 생각 꿈꾸지도 말라고 ㅋㅋ
3984,명언충 컷
3985,@김동동  그건 명문이성글이냐? ㅋㅋ
3986,"또 이상한 개나줘버릴 소리하네ㅋㅋㅋ<br>본인이 지금 힘든거면 힘든거지,<br>머가리 텅텅 인증하듯 뭔 되도않는 개똥 갬성글 써놓고 뿌듯하 하고있노<br><br>가장 행복할 때는 입에서, 뇌에서 먼저<br>아 &#39;ㅈㄴ 행복하다&#39; 라고 저절로 튀어나옴"
3987,다들 자살하려는 사람이 문제집 왜 사냐고 하시는데 문제집 사고 더 죽고싶은 마음 들었을 수도 있는거 아님? 예를 들어 문제집 펼치고 아 ㅅㅂ ㅈ같네 진짜 이런 생각 들어서 더 살기 싫었을 수도 있잖음
3988,조선족이 납치한걸수도..
3989,삼가 고인의 명복을 빕니다. 저녁에 먹을 밥을 지어놓고도 죽을 생각이 드는게 우울증이라는데 그간 얼마나 괴로운 시간을 보냈을지... 고생하셨어요 그곳에선 편히 쉬세요
3990,야산에서 자살한거라고 경찰이 판정하더라고요 ㅠㅠ 부디 그곳에선 편히쉬시길 바랍니댜ㅠㅠ
3991,어떤 놈의 소행일까
3992,@eh eh 야산에서 주검으로 발견되뱐 타살이냐? 무식한 인간아. 손정민 사건도 그렇고 대한민국 전부가 미친거같아.
3993,@eh eh 사망한채로 밝혀진거지 자살했는지 타살당했는지 결과나옴?드라마가 아니라 현실ㅇㅈㄹ
3994,영화 드라마 작작 봐라
3995,잘은모르겠어서..어떤 선택이든<br>행복하고 행복하길 빕니다.
3996,제발  무사히  있어주길  ᆢ
3997,삼가 고인의 명복을 빕니다.
3998,방만 만들어놓은 상담실이 필요없다... 아이들에게 도움이 될만한 곳이 필요한거야... 상담교사들 중 몇명이 있하니.. 상담은 제대로 하니??? 애들오면 짜증내고.. 실태조사 해봐라... 한달에 몇건이나 하는지
3999,ㅅㅂ이런 뉴스에 광고 걸어놓냐 엠빅 ㅁㅊ것들ㅉ
4000,He is dead
4001,삼가 고인의 명복을 빕니다.
4002,아아.....코레데...「해피엔드」다.
4003,문제집 살돈으로 맛이는거나 사먹고 가지
4004,삼가 고인의 명복을 빕니다.
4005,고인의  명복을 빕니다..
4006,고개 푹떨구고 가는 모습속에서 얼마나 많은 고민과 생각을 했을까.. 피어나지 못한 꽃인 휘성아 부디 좋은곳에서 편히 쉬렴..
4007,휘성아 나 니랑 동갑인데 나도 너처럼 죽고싶은적이 많았어...왜 죽은지는 모르겠지만 공부때문에 진짜 힘들었고 지금도 힘들어..거기서는 잘 살아라 넌 진짜 거기서 행복하게 살아야한다<br>언제 술 한잔 쪼개자
4008,글 보고 제가 감동 받네요 고3 여름 힘들겠지만 화이팅이에요 정말
4009,근데 버스 cctv에 안찍힘? 버스 cctv 항상있던데
4010,버스 탑승했었대요.
4011,신의 가호가 있길바라며... 부디 편안하시길
4012,그냥 살지...그냥 살아도 되는데...
4013,와 ㄷㄷ
4014,젊다 못해 어린 친구의 죽음 앞에 서글프다. <br>요 몇 일 김군과 비슷한 친구들을 출퇴근하며 또 집근처에서 적어도 수백은 본 듯하다. <br>그래서 더 서글프다. <br>삶이 괴롭지만 그래도 아직은 너무나도 이른나이다. 좀 더 버텨볼 것이지....  <br>고인의 명복을 빈다.
4015,나랑 동갑인데 얼마나 살기 힘들었으면..
4016,학업문제같은데 안타깝다
4017,삼가고인의명복을빕니다
4018,삼가 고인의 명복을 빕니다.
4019,자살할려는아이가문제집을사지는않을텐데...
4020,문제집 사고 더 죽고싶었을 수도 있죠<br>고 설리님도 자살하기 전 날에 로켓배송 같은거 시키셨잖아요
4021,강박관념에 마지막 목록도 문제집이 될수도. 안타깝다
4022,뉴스에서 안타까운소식<br>살아있길 바랬는데<br>결국  누가 그랬을까?<br>가슴이  아려오고  눈물난다
4023,삼가고인의 명복을 빕니다
4024,자살맞냐?
4025,아니 자살 할려고 하는 사람이 문제집을 서점에 가서 죽는날 산다고..  말이냐 빵구냐..
4026,저거 문제집사고나서 현타와서 아또 내가 이걸 다풀고 해야 한다니 이런 등등 생각이나서 자살 할수도 있고 갑자기 충동적으로 할떄도 있어요
4027,ㅋ 야 문제집사다가 생각할수도 있는거지 니가 학생때 몰라서 그럴숟느
4028,문제집 산사람이 자살은 왜하나..
4029,할수도있지
4030,안타깝다. 진짜
4031,삼가고인의 명복을 빕니다
4032,아니 여기 댓글창 상태가 왜 이럼?<br>진짜 보다보다 못 참겠어서 말함<br>아니 뭐가 그렇게 꼬움?<br>뭐가 그렇게 불만인데?<br>이제 거의 멋진 어른이 될 고3이 하늘나라로 갔다잖아<br>뭐가 그렇게 시비를 걸고 싶어서 안달났어?<br>사람이 죽었잖아 사람이!<br>사람이 실종됬다가 죽었는데 시비나 걸고 앉아있고 니들이 사회생활에 불만있으면 직접 니가 청와대 가서 그 주둥이로 불만 쳐말해<br>왜 여기서 불만 퍼붓고 지랄이야?<br>이제 멋진 성인이 되고 대학교에서 좋은 친구들 많이 사귀어서 행복한 시간을 보내야 할 고등학생이 하늘나라로 떠났잖아<br>사람이 죽었는데 시비 걸고 니면상 이지랄 하고 언제까지 그 지랄하면서 방구석 쳐박혀서 폰 쳐보면서 찐따처럼 살거야?<br>진짜 한국인으로써 부끄럽고 쪽팔려 진심
